"675","3215194","Emmalee","1000.00000","5","1","20.00000","1"
"676","2968002","Mistilac","1000.00000","1","0","0.00000","1"
"677","2147284","Leaky Sponge","1000.00000","1","0","0.00000","1"
"678","3191971","ayashi","1000.00000","1","0","0.00000","1"
"679","3210626","GntBoa","1018.36401","2","1","50.00000","1"
"680","3212774","Cibian","1015.74390","4","1","25.00000","1"
"681","1886374","Justreallyasian","1000.00000","1","0","0.00000","1"
"685","1667647","neonannihilator2","1000.00000","3","0","0.00000","1"
"686","1935833","Azrael","1000.00000","14","1","7.14286","1"
"687","3217659","Maximo59","1000.00000","4","0","0.00000","1"
"688","3216514","Turturu","1000.00000","2","0","0.00000","1"
"692","3219358","Tuerk","1017.75140","4","2","50.00000","1"
"693","3219339","enderam123","1000.00000","2","0","0.00000","1"
"694","1126580","Asukii","1000.00000","1","0","0.00000","1"
"699","3220852","Sads","1051.96684","5","3","60.00000","1"
"700","3222161","Darkstar","1049.53136","39","15","38.46154","1"
"701","3222165","Marselo","1000.00000","2","0","0.00000","1"
"702","3221186","VYELENT","1000.00000","2","0","0.00000","1"
"706","3224006","Holedar1234","1000.00000","2","0","0.00000","1"
"707","3224003","Silva","1000.00000","2","0","0.00000","1"
"709","3225512","Sidjfnfdjsis","1012.82085","2","1","50.00000","1"
"710","1666970","Synthia","1000.00000","1","0","0.00000","1"
"711","3223546","Soul","1000.00000","1","0","0.00000","1"
"712","3224677","Meeno","1000.00000","1","0","0.00000","1"
"713","322595","Swiftish","1000.00000","1","0","0.00000","1"
"716","3229252","snon","1014.10258","3","1","33.33333","1"
"717","3229267","MR-DR-HO","1000.00000","1","0","0.00000","1"
"719","3232120","Sp1cd","1016.20936","3","1","33.33333","1"
"720","3210010","PrincepsRex","1004.75638","3","1","33.33333","1"
"721","3229502","Shadow","1000.00000","2","0","0.00000","1"
"726","3236231","Brookewyrm","1000.00000","16","5","31.25000","1"
"727","3236184","Fua","1017.48319","2","1","50.00000","1"
"729","3160157","Tayto","1008.01104","6","3","50.00000","1"
"730","2198730","Troco","1000.00000","2","0","0.00000","1"
"731","3238969","morv","1000.00000","6","1","16.66667","1"
"736","3242380","Chimser","1036.22133","5","2","40.00000","1"
"737","3242665","SuperS0ul","1000.00000","2","0","0.00000","1"
"738","3216559","Sampsa","1000.00000","5","1","20.00000","1"
"739","2934776","Sawden","1000.00000","1","0","0.00000","1"
"743","3244736","Ayano#8229","1011.00029","3","1","33.33333","1"
"744","40616","Deauhhan","1014.45573","3","1","33.33333","1"
"745","3244063","EggHam","1000.00000","4","0","0.00000","1"
"746","3244722","Windyboiii","1000.00000","14","5","35.71429","1"
"747","3244504","Swgsz","1000.00000","2","0","0.00000","1"
"748","3244727","DenPok","1035.26926","19","7","36.84211","1"
"750","2537690","Zenopid","1079.26050","30","16","53.33333","1"
"751","3248988","big crazy","1000.00000","12","0","0.00000","1"
"752","3247711","Bmobi","1007.84186","6","2","33.33333","1"
"753","3249583","temodoki","1005.82330","4","1","25.00000","1"
"754","3249574","Kieon","1000.00000","2","0","0.00000","1"
"755","1263051","grungus","1000.00000","2","0","0.00000","1"
"756","3249524","FallenDrifter52","1000.00000","2","0","0.00000","1"
"757","3249561","GodOfBasic","1009.02171","10","4","40.00000","1"
"758","626673","Gail","1000.00000","1","0","0.00000","1"
"765","3251385","Reaxt","1009.50879","10","4","40.00000","1"
"766","3178010","Snickish","1000.00000","20","6","30.00000","1"
"767","3250195","Nerd","1036.80128","16","8","50.00000","1"
"768","3252702","Zyvics","1014.83964","7","3","42.85714","1"
"769","1511204","Lots of Lol","1000.00000","2","0","0.00000","1"
"770","2803529","CoconutRanger","1000.00000","2","0","0.00000","1"
"771","3240661","glue eater","1018.42661","2","1","50.00000","1"
"780","3255179","KnifeDagger","1000.00000","5","1","20.00000","1"
"781","629817","ThunderBear","1028.22807","7","4","57.14286","1"
"782","3191039","Chimser","1000.00000","8","3","37.50000","1"
"783","1999075","JeffoConDobleF","1014.57447","4","2","50.00000","1"
"784","3254952","bakedbread","1000.00000","2","0","0.00000","1"
"785","3251456","toady","1000.00000","1","0","0.00000","1"
"787","1681445","bingo","1019.13229","6","2","33.33333","1"
"790","2609283","KrowPan","1000.55929","3","1","33.33333","1"
"791","1543347","GelloMello","1000.00000","2","0","0.00000","1"
"792","3179895","SamuraiBeid","1016.94584","2","1","50.00000","1"
"793","1723761","Doppy","1000.00000","2","0","0.00000","1"
"794","3262554","drsooz#3292","1000.00000","2","0","0.00000","1"
"797","1533679","Thelastdance","1013.15179","4","2","50.00000","1"
"798","3255827","Angels510","1015.61576","4","2","50.00000","1"
"799","3263502","Malcolm Reynolds","1014.70223","3","1","33.33333","1"
"800","3263978","Poker7","1029.65177","20","10","50.00000","1"
"801","3266208","Usotomi","1000.00000","2","0","0.00000","1"
"802","3266203","ItsMaxo","1028.45633","6","2","33.33333","1"
"803","3180419","GROOCHY","1000.00000","2","0","0.00000","1"
"804","3263579","WrongKeyo360","1000.00000","3","1","33.33333","1"
"805","3266187","Xeon2474","1000.00000","2","0","0.00000","1"
"806","3161608","Bel","1024.00000","2","1","50.00000","1"
"807","1752354","GIDDYMADMAN (Sticky)","1000.00000","2","0","0.00000","1"
"808","3266242","DJCJ14","1000.00000","2","0","0.00000","1"
"809","2744325","BruvMatrix","1000.00000","1","0","0.00000","1"
"810","649351","Schylourzombie","1000.00000","2","0","0.00000","1"
"811","1724767","T-sizzle","1000.00000","1","0","0.00000","1"
"828","3267799","equinox!","1093.27796","37","19","51.35135","1"
"829","3265216","Kajdak","1015.66997","13","5","38.46154","1"
"830","3270031","WorstWizard","1000.00000","2","0","0.00000","1"
"831","1494666","bubbles","1000.00000","6","0","0.00000","1"
"832","3269950","AlanMcTshirt","1000.00000","2","0","0.00000","1"
"835","37591","Fromundaman","1105.25159","34","20","58.82353","1"
"836","67465","RyeBread","1000.00000","4","0","0.00000","1"
"837","3279706","Mikasi","1000.00000","11","0","0.00000","1"
"842","2041571","rznant","1078.30527","13","7","53.84615","1"
"843","1606419","MonkadS","1000.00000","3","1","33.33333","1"
"844","3276483","EveeKai","1000.00000","1","0","0.00000","1"
"849","3281924","2Tyred2Sleep","1000.00000","2","0","0.00000","1"
"850","3008823","BlueMew","1216.11373","82","51","62.19512","1"
"851","3172295","based registeel","1066.92064","6","4","66.66667","1"
"852","1066241","Bello","1041.20604","5","3","60.00000","1"
"853","3281898","twored","1020.81275","4","2","50.00000","1"
"854","1871415","Wisp","1032.04373","5","3","60.00000","1"
"855","3281996","ChaceTheyace","1082.57521","5","4","80.00000","1"
"856","3282902","Xeon","1117.00281","83","48","57.83133","1"
"857","3284658","NiceMice","1024.56269","4","2","50.00000","1"
"858","3283941","soup","1000.00000","6","2","33.33333","1"
"859","2995491","haipy","1000.00000","6","2","33.33333","1"
"860","2221851","Yoishicrusher","1000.00000","9","4","44.44444","1"
"861","3283923","Luco","1045.49813","12","6","50.00000","1"
"862","3283002","N1n3","1028.05631","5","3","60.00000","1"
"863","3281844","Yau","1000.00000","6","2","33.33333","1"
"864","3280796","thighhighcroc","1000.00000","10","4","40.00000","1"
"865","3283773","Junko","1041.49431","5","3","60.00000","1"
"866","3282227","Def Magica","1032.04926","5","3","60.00000","1"
"867","3282070","05mario","1344.61144","134","91","67.91045","1"
"868","3281834","Níquel","1035.80534","3","2","66.66667","1"
"869","3282011","MegaBastardo","1000.00000","3","1","33.33333","1"
"870","3283893","DARK_KONG","1013.82249","4","2","50.00000","1"
"871","1740798","McCoy","1000.00000","4","0","0.00000","1"
"872","1686897","Sharpy","1000.00000","4","1","25.00000","1"
"873","3282900","Bimblewort","1013.19392","3","1","33.33333","1"
"874","1898496","JahNee","1010.90620","3","1","33.33333","1"
"875","814535","Sparkle","1000.00000","3","1","33.33333","1"
"876","3282869","Jisp","1001.87425","8","2","25.00000","1"
"877","3283948","Crispy","1002.95382","3","1","33.33333","1"
"878","1749330","Quothe","1000.00000","5","1","20.00000","1"
"879","1722368","ScaryJade","1040.80007","15","7","46.66667","1"
"880","30706","JemZ","1007.87079","4","2","50.00000","1"
"881","3283920","Iki","1017.16885","7","3","42.85714","1"
"882","3289442","OTTOMAT1C","1000.00000","3","0","0.00000","1"
"883","3281883","Sansein","1016.03549","15","5","33.33333","1"
"884","626805","Rock Cobbler","1000.00000","2","0","0.00000","1"
"885","3281854","Alzek","1000.00000","2","0","0.00000","1"
"886","3281855","goose","1000.00000","1","0","0.00000","1"
"887","3282504","JM_","1000.00000","2","0","0.00000","1"
"888","3268478","SmortCaveman","1000.00000","13","1","7.69231","1"
"889","3281849","Lagomorph","1000.00000","2","0","0.00000","1"
"890","3281848","Peaks","1000.00000","2","0","0.00000","1"
"891","1928710","Verfego","1000.00000","15","2","13.33333","1"
"892","3284014","LoadingSir","1000.00000","1","0","0.00000","1"
"893","3282712","Exhibits","1000.00000","2","0","0.00000","1"
"894","2943441","Quaesan","1000.00000","2","0","0.00000","1"
"895","3282023","TurtleBoy","1000.00000","2","0","0.00000","1"
"896","3282258","GixxersCove","1000.00000","2","0","0.00000","1"
"897","3281856","theetyseagull#6948","1000.00000","4","0","0.00000","1"
"898","3281923","Clade","1000.00000","1","0","0.00000","1"
"899","3286365","Tefo","1000.00000","1","0","0.00000","1"
"913","1889162","CatgirlKazu","1019.26636","4","2","50.00000","1"
"914","3301285","Zimrak","1009.78169","3","1","33.33333","1"
"915","2358103","Oakey","1000.00000","2","0","0.00000","1"
"916","3296743","RedSmile","1014.56791","7","3","42.85714","1"
"917","3297274","RedVorona","1014.15421","3","1","33.33333","1"
"918","986287","Meepan","1000.00000","2","0","0.00000","1"
"919","1565296","Molamola79","1000.00000","2","0","0.00000","1"
"920","3299784","iSoar","1011.83215","2","1","50.00000","1"
"921","3300981","lax.dont.ask","1011.97780","2","1","50.00000","1"
"922","1723374","CrispyCthulhu","1000.00000","2","0","0.00000","1"
"923","3298656","ponychamp","1007.94698","3","1","33.33333","1"
"924","13708","GodofGrunts","1000.00000","2","0","0.00000","1"
"925","3303662","Greycakes","1000.00000","2","0","0.00000","1"
"926","3300994","CyberArk_Dragon","1009.30959","9","2","22.22222","1"
"927","3283989","dithyrambic","1000.00000","6","2","33.33333","1"
"928","3014634","Astyle","1000.00000","1","0","0.00000","1"
"929","3297675","Tree","1032.97525","4","2","50.00000","1"
"930","3302155","icetv","1000.00000","2","0","0.00000","1"
"931","1598650","RADU","1000.00000","1","0","0.00000","1"
"944","3305580","Sextillion Zettabots","1321.97774","153","105","68.62745","1"
"945","3308898","UnlimitedDucks","1012.78184","3","1","33.33333","1"
"947","3311625","Him","1016.47195","4","2","50.00000","1"
"948","3301989","Deadby","1000.00000","3","1","33.33333","1"
"949","3312215","pingwin","1003.55343","3","1","33.33333","1"
"950","3312103","SirBarnett","1000.00000","8","1","12.50000","1"
"951","1885226","Maus","1000.00000","50","16","32.00000","1"
"956","3323277","RaeRaq","1118.00572","30","19","63.33333","1"
"957","3323179","cjw2099","1000.00000","94","32","34.04255","1"
"958","254327","Gabe","1000.00000","1","0","0.00000","1"
"959","3324439","deathtoalltoast","1018.12265","4","2","50.00000","1"
"962","3304297","gasoline","1019.79129","4","2","50.00000","1"
"963","940246","Habaduba","1011.92069","2","1","50.00000","1"
"964","1052330","Sloud","1013.56420","3","1","33.33333","1"
"965","39606","M.M.Leo","1009.29368","3","1","33.33333","1"
"966","3328947","Aeonian","1000.00000","2","0","0.00000","1"
"967","3327572","ShowMaster","1000.00000","2","0","0.00000","1"
"968","1939822","RedwoodRogue","1000.00000","2","0","0.00000","1"
"969","3327384","Logunstiuos","1000.00000","2","0","0.00000","1"
"970","1086467","bkdyno","1000.00000","1","0","0.00000","1"
"971","3327392","Monke","1000.00000","2","0","0.00000","1"
"972","3281843","Torta","1000.00000","2","0","0.00000","1"
"977","3331491","drahyrt","1044.93479","12","5","41.66667","1"
"980","3334373","Ash'n Amber","1000.00000","2","0","0.00000","1"
"983","3337277","ZXavier","1057.86894","7","4","57.14286","1"
"984","1281237","Gyr0mat!c","1034.82238","4","2","50.00000","1"
"985","3328126","WhimsNum","1292.27113","120","75","62.50000","1"
"990","3359842","Shaggy","1049.91682","14","7","50.00000","1"
"991","324001","Weaver","1029.48441","4","2","50.00000","1"
"992","3359663","swurli","1000.00000","14","2","14.28571","1"
"993","1074861","sp0derr","1000.00000","1","0","0.00000","1"
"997","3356745","Tomiyoru","1000.00000","3","1","33.33333","1"
"998","3362757","Epsilon","1007.87214","3","1","33.33333","1"
"999","3363205","Seven_Sprockets","1000.00000","2","0","0.00000","1"
"1000","3362899","King of all behemoths","1000.00000","2","0","0.00000","1"
"1004","3110979","blagomey","1032.94011","4","2","50.00000","1"
"1005","3406120","Gameslayer989","1087.61429","55","28","50.90909","1"
"1006","3176642","SmallSlab","1000.00000","24","8","33.33333","1"
"1007","3399955","Ani","1022.58555","3","2","66.66667","1"
"1008","3399594","Rudi","1045.44723","11","6","54.54545","1"
"1009","3401717","Settemio","1006.62919","6","2","33.33333","1"
"1010","3398085","Snak","1000.00000","2","0","0.00000","1"
"1011","2539229","dahperson","1000.00000","2","0","0.00000","1"
"1012","1744110","GrayCapedHero","1000.00000","2","0","0.00000","1"
"1013","1072865","Loafus","1000.00000","2","0","0.00000","1"
"1014","3406046","Glaacier","1000.00000","1","0","0.00000","1"
"1019","3439123","Apu","1030.74908","8","4","50.00000","1"
"1020","2434136","Bogus","1066.97826","27","13","48.14815","1"
"1021","3439261","osuepo","1032.13779","24","12","50.00000","1"
"1022","3438936","Paranomaly","1051.71835","26","14","53.84615","1"
"1023","3435833","Mikoto","1003.80955","10","4","40.00000","1"
"1024","3435645","MeltingNT","1005.19224","6","2","33.33333","1"
"1025","3433110","Suffers Sadness","1258.25576","93","59","63.44086","1"
"1026","3435865","legit(!)","1192.79087","87","48","55.17241","1"
"1027","3412241","Bennettiscool9","1000.00000","5","0","0.00000","1"
"1028","3439448","Fundai","1011.87555","3","1","33.33333","1"
"1029","3004086","Uzi","1016.84248","2","1","50.00000","1"
"1030","3433704","Wavylion","1000.00000","2","0","0.00000","1"
"1031","1005673","glÜt","1000.00000","2","0","0.00000","1"
"1032","3439271","Bumpian","1133.64936","46","28","60.86957","1"
"1033","3432360","gampyre","1000.00000","2","0","0.00000","1"
"1034","1881743","Repron","1000.00000","1","0","0.00000","1"
"1035","3435042","Dram Hyena#3238","1000.00000","1","0","0.00000","1"
"1050","3460188","raineyomi","1084.13353","32","16","50.00000","1"
"1051","250341","Lemin","1019.23761","2","1","50.00000","1"
"1052","3458601","obsidian AN","1020.09733","7","3","42.85714","1"
"1053","3458029","sj_reaper","1001.38073","25","10","40.00000","1"
"1054","3459088","Xtremer$adiq","1031.55517","5","3","60.00000","1"
"1055","3462908","Tasc","1012.60232","2","1","50.00000","1"
"1056","1193981","Disaster","1010.97635","3","1","33.33333","1"
"1057","3457970","spid","1006.39404","12","5","41.66667","1"
"1058","3435418","Kolanappen1","1025.94427","22","8","36.36364","1"
"1059","3432378","Gabiberpol","1000.00000","2","0","0.00000","1"
"1060","1433987","Cabester","1000.00000","2","0","0.00000","1"
"1061","1544263","ghotiphoti","1015.80654","5","1","20.00000","1"
"1062","3457920","_Pugtato_","1000.00000","2","0","0.00000","1"
"1063","3458222","i_starving","1000.00000","4","0","0.00000","1"
"1064","3458215","OwO696","1024.00000","4","1","25.00000","1"
"1065","3432342","4u","1000.00000","2","0","0.00000","1"
"1066","3458237","Moffles","1000.00000","1","0","0.00000","1"
"1081","3387801","Outcast","1000.00000","2","0","0.00000","1"
"1082","3387243","fregg","1000.00000","2","0","0.00000","1"
"1083","3385822","hoteltoyota","1019.95108","4","2","50.00000","1"
"1084","3355008","Brooje","1000.00000","68","25","36.76471","1"
"1085","3376025","Ivan 22 77","1000.00000","2","0","0.00000","1"
"1086","3376024","hris","1000.00000","1","0","0.00000","1"
"1088","3433066","ScrodumHat","1192.28705","40","26","65.00000","1"
"1089","3470240","NeonFingers","1044.66268","50","26","52.00000","1"
"1090","3173050","Bowser","1028.59279","14","7","50.00000","1"
"1091","3298281","trigger7ff6","1043.49155","67","30","44.77612","1"
"1095","3339508","lisa","1399.27897","63","50","79.36508","1"
"1096","3478877","nill bye","1202.14536","78","48","61.53846","1"
"1097","3488663","spooky","1013.05229","3","1","33.33333","1"
"1098","3491183","Jarasonic","1000.00000","2","0","0.00000","1"
"1099","3487284","Late2Sleep","1000.00000","2","0","0.00000","1"
"1100","3490081","lilithpad","1004.25811","5","2","40.00000","1"
"1101","3483877","Correx","1000.00000","4","0","0.00000","1"
"1102","3467214","Tomski-","1000.00000","2","0","0.00000","1"
"1110","3493229","gaming","1049.54693","9","5","55.55556","1"
"1111","3211183","Æbigale","1030.95850","39","19","48.71795","1"
"1112","3484699","Axnon","1017.61702","3","1","33.33333","1"
"1113","3491911","#Person","1013.22560","3","1","33.33333","1"
"1114","2866880","Fluxx7856","1000.00000","2","0","0.00000","1"
"1115","1610057","Azazel","1000.00000","1","0","0.00000","1"
"1116","3484998","L-Ariz","1000.00000","1","0","0.00000","1"
"1117","3484771","Mr_zebra888","1000.00000","1","0","0.00000","1"
"1125","3502237","LevelGuardian007","1062.95668","21","11","52.38095","1"
"1126","3499697","smellylemon","1020.40059","7","3","42.85714","1"
"1127","1971286","Emma Kisst","1000.00000","5","0","0.00000","1"
"1132","3509235","Nomad","1042.11659","5","3","60.00000","1"
"1133","3511316","vinistriker22","1013.47258","4","2","50.00000","1"
"1134","3514916","Blons","1038.71946","12","6","50.00000","1"
"1135","3515369","theMax","1013.54213","3","1","33.33333","1"
"1136","2860934","Shibe.exe","1000.00000","26","4","15.38462","1"
"1137","3508180","petra.exe","1092.36126","20","10","50.00000","1"
"1138","3508130","a11ce","1000.00000","3","1","33.33333","1"
"1139","3508804","KaGra","1000.00000","3","1","33.33333","1"
"1140","3508856","Murfykiddo","1000.00000","3","1","33.33333","1"
"1141","3511819","Epoch","1000.00000","2","0","0.00000","1"
"1142","3509251","KatsuLK","1020.99268","10","2","20.00000","1"
"1143","3511599","loustars","1042.79715","23","10","43.47826","1"
"1144","3055195","TheDoginator","1000.00000","2","0","0.00000","1"
"1145","3508237","JamSol","1000.00000","1","0","0.00000","1"
"1147","1836952","Foolish","1000.00000","5","1","20.00000","1"
"1148","2423702","NesliK","1000.00000","2","0","0.00000","1"
"1149","3523581","ThyLocalCrusader","1000.00000","2","0","0.00000","1"
"1150","3524366","Yobo","1000.00000","2","0","0.00000","1"
"1154","3530261","allybee","1015.16843","3","1","33.33333","1"
"1155","3530290","Engie near","1000.00000","2","0","0.00000","1"
"1156","3531601","le russian cringe","1000.00000","2","0","0.00000","1"
"1161","3541482","hunter_","1355.18889","217","164","75.57604","1"
"1162","1447940","Penguin Proletariat","1059.69169","21","11","52.38095","1"
"1163","3510854","Goldie","1037.97679","21","9","42.85714","1"
"1164","3522581","FirTreeMan","1019.47297","5","1","20.00000","1"
"1165","3545790","Джейкоб","1000.00000","2","0","0.00000","1"
"1166","3545624","Nyaria1029","1000.00000","2","0","0.00000","1"
"1168","3554249","avrg21","1018.79463","3","1","33.33333","1"
"1169","3508670","Bingus","1000.00000","2","0","0.00000","1"
"1170","3554933","Cyndaquil3","1006.15989","7","3","42.85714","1"
"1171","3554760","Yeet my Feet","1000.00000","12","4","33.33333","1"
"1172","3189436","cat","1146.42502","127","68","53.54331","1"
"1173","3543757","Esperesso","1069.26441","63","34","53.96825","1"
"1174","3553711","pico","1122.50554","60","35","58.33333","1"
"1175","3508802","Giga20","1227.14832","98","65","66.32653","1"
"1183","3553300","masoki","1027.14741","50","23","46.00000","1"
"1184","3559296","Venace","1010.84902","3","1","33.33333","1"
"1185","3556407","Transgender Cowboy","1149.23847","99","55","55.55556","1"
"1186","3557366","gbriel46","1000.00000","1","0","0.00000","1"
"1187","2982212","Brain Dead","1000.00000","1","0","0.00000","1"
"1188","3501161","Snowerson","1000.00000","1","0","0.00000","1"
"1189","3554174","mattinator","1000.00000","1","0","0.00000","1"
"1198","3559653","_The_Kill_","1012.76077","3","1","33.33333","1"
"1199","2022439","krrkrkrkrkrkrkrrrr","1000.00000","2","0","0.00000","1"
"1200","3557312","Xovier","1000.00000","2","0","0.00000","1"
"1201","3556884","The Archvile From Doom 2","1014.46898","3","1","33.33333","1"
"1202","3562510","beeswick","1000.00000","2","0","0.00000","1"
"1203","3563355","pigeon","1000.00000","3","0","0.00000","1"
"1204","3563107","Velonian","1000.00000","1","0","0.00000","1"
"1213","3576604","AigisBuster","1050.94051","7","4","57.14286","1"
"1214","2628570","CV | ShunnedSage","1000.00000","4","0","0.00000","1"
"1215","3579890","Flaredesel","1000.00000","2","0","0.00000","1"
"1216","3579893","Memento","1000.00000","1","0","0.00000","1"
"1220","2828111","Ob_beta","1000.00000","7","1","14.28571","1"
"1221","3160823","Midway","1003.39899","4","1","25.00000","1"
"1224","3607402","deltasquared","1287.57959","112","72","64.28571","1"
"1225","3604170","SpudFellow","1027.20373","4","2","50.00000","1"
"1226","3574594","anyit","1000.00000","4","1","25.00000","1"
"1227","3607243","Junior","1005.56734","27","14","51.85185","1"
"1228","3602694","MrShifty","1000.00000","5","1","20.00000","1"
"1229","3602789","Caleb","1000.00000","5","1","20.00000","1"
"1230","3606821","JeLiJe","1000.00000","2","0","0.00000","1"
"1231","3607247","taisrage01","1000.00000","1","0","0.00000","1"
"1232","3581579","Spgettiboi","1000.00000","1","0","0.00000","1"
"1239","3618361","Summonthespawn","1165.78695","22","15","68.18182","1"
"1240","3618363","bbmkastan","1000.00000","2","0","0.00000","1"
"1241","3618369","Salvatore","1031.73205","4","2","50.00000","1"
"1242","3616546","aeriiser","1243.89563","139","77","55.39568","1"
"1243","3044493","Smog","1000.00000","2","0","0.00000","1"
"1244","3312075","EmmaTheGiant","1000.00000","2","0","0.00000","1"
"1245","51438","Sly","1000.00000","1","0","0.00000","1"
"1254","3631942","5ape","1000.00000","4","0","0.00000","1"
"1257","3651925","AxolotlGod","1189.30504","15","11","73.33333","1"
"1260","2366931","Giruemieh","1000.00000","2","0","0.00000","1"
"1265","3479017","Spagooter Intruder","1000.00000","11","3","27.27273","1"
"1266","3631949","JacqueDeLaOrsh","1041.29214","7","4","57.14286","1"
"1267","3682490","Mr_Frumply","1000.00000","2","0","0.00000","1"
"1268","3690201","DeltaRoot","1000.00000","2","0","0.00000","1"
"1269","3691236","Xalthir","1000.00000","2","0","0.00000","1"
"1272","3694371","SwaggyBadger","1061.69691","8","5","62.50000","1"
"1273","3698184","RecentlyanimatedSkelet0n","1045.37180","5","3","60.00000","1"
"1274","3697758","WaddleDee","1000.00000","64","24","37.50000","1"
"1275","3694822","TheCrimeSkeleton","1044.05251","43","22","51.16279","1"
"1276","3484549","The miner","1025.42159","5","3","60.00000","1"
"1277","3699090","Drakohyena","1039.89535","5","3","60.00000","1"
"1278","1275228","Rune","1094.16378","28","16","57.14286","1"
"1279","2889029","Coherek","1068.07390","14","9","64.28571","1"
"1280","3695804","SAUL GOODMAN","1000.00000","5","1","20.00000","1"
"1281","3696187","Wiewiór03","1009.92296","16","5","31.25000","1"
"1282","3697841","D-Sexy","1000.00000","14","6","42.85714","1"
"1283","3698436","ModerXD","1037.76823","5","3","60.00000","1"
"1284","3694426","BugManiac","1080.05056","9","6","66.66667","1"
"1285","3698154","Pockles","1050.93978","4","3","75.00000","1"
"1286","3694948","T.E.G","1000.00000","15","7","46.66667","1"
"1287","3698034","Twig","1005.45232","6","3","50.00000","1"
"1288","3696134","Bakamoto","1009.50112","2","1","50.00000","1"
"1289","3696870","PolarsXI","1029.21594","4","2","50.00000","1"
"1290","3695755","Flipkick","1031.84842","17","9","52.94118","1"
"1291","3695530","anri","1000.00000","3","1","33.33333","1"
"1292","3697487","thee_coolarrow","1000.00000","2","0","0.00000","1"
"1293","3694588","Puffs","1009.12974","7","3","42.85714","1"
"1294","3695461","CainAlex","1000.00000","3","0","0.00000","1"
"1295","3693652","Eternum","1138.26011","174","105","60.34483","1"
"1296","3698764","LG_here","1015.66989","13","6","46.15385","1"
"1297","2451093","FatYoshi69","1008.62236","3","1","33.33333","1"
"1298","3697319","Usend Licrua","1024.17813","12","4","33.33333","1"
"1299","3696352","Misindru","1007.71316","9","4","44.44444","1"
"1300","3695477","Globchik","1004.66279","8","3","37.50000","1"
"1301","3694348","Webb8","1035.61355","20","10","50.00000","1"
"1302","3694749","wheatloaf","1013.75821","4","2","50.00000","1"
"1303","3693654","kiyo","1000.00000","10","3","30.00000","1"
"1304","3694662","vader","1022.23773","8","4","50.00000","1"
"1305","3698521","blcktwo","1020.41394","15","8","53.33333","1"
"1306","3695815","StratOFerus","1011.84482","14","7","50.00000","1"
"1307","3697990","Newsfromafarr","1000.00000","4","1","25.00000","1"
"1308","3698195","Hiro Sui","1013.60819","2","1","50.00000","1"
"1309","3694456","seabasstime","1002.54806","7","3","42.85714","1"
"1310","3694803","Dragon","1019.20498","7","3","42.85714","1"
"1311","3695372","KEEPERmineLIVE","1000.00000","2","0","0.00000","1"
"1312","3694391","4D","1000.00000","2","0","0.00000","1"
"1313","2957113","SquirtleLiker","1000.00000","3","1","33.33333","1"
"1314","3694401","Konata","1018.51637","2","1","50.00000","1"
"1315","3694494","Noratical","1000.00000","3","1","33.33333","1"
"1316","314340","BOO","1000.00000","3","1","33.33333","1"
"1317","3696466","Bleu","1014.06997","17","8","47.05882","1"
"1318","3698886","CRUST1","1000.00000","2","0","0.00000","1"
"1319","3430949","Seth_Starstorm","1000.00000","2","0","0.00000","1"
"1320","3694423","WinterBucket","1061.20773","19","11","57.89474","1"
"1321","3696874","No Name","1000.00000","2","0","0.00000","1"
"1322","3695308","GarryGananas","1011.81060","3","1","33.33333","1"
"1323","3697856","Temz","1011.37772","3","1","33.33333","1"
"1324","3697233","Prasky","1000.00000","4","0","0.00000","1"
"1325","3694498","KrystalClouds","1000.00000","17","4","23.52941","1"
"1326","3283609","BK-Vatras","1017.35797","11","5","45.45455","1"
"1327","3693686","J11 The Jetplane","1068.89562","60","31","51.66667","1"
"1328","2639484","DukeVaul","1000.00000","6","1","16.66667","1"
"1329","3693696","abdul Salam","1000.00000","2","0","0.00000","1"
"1330","3699658","x86Cow","1000.00000","2","0","0.00000","1"
"1331","3699649","poorjonesy","1000.00000","3","0","0.00000","1"
"1332","3694394","Killersharkxd1","1000.00000","8","1","12.50000","1"
"1333","3693717","midget muncher","1000.00000","2","0","0.00000","1"
"1334","3698471","Rapisap","1012.82816","6","1","16.66667","1"
"1335","3699315","Jumble","1001.05823","9","3","33.33333","1"
"1336","3695512","Luceblock","1000.00000","2","0","0.00000","1"
"1337","3696422","Zink DF","1000.00000","2","0","0.00000","1"
"1338","3694785","DootMeHarder","1000.00000","2","0","0.00000","1"
"1339","3695309","Cakemix123","1000.00000","2","0","0.00000","1"
"1340","3006592","Faer","1000.00000","2","0","0.00000","1"
"1341","3694316","Riley.loxton","1000.00000","2","0","0.00000","1"
"1342","3695130","Darkfyre","1000.00000","1","0","0.00000","1"
"1343","3694487","ManicLibra","1000.00000","1","0","0.00000","1"
"1344","3698741","okj","1000.00000","1","0","0.00000","1"
"1345","3699682","cleggysipad","1000.00000","1","0","0.00000","1"
"1346","3698794","ERP","1000.00000","1","0","0.00000","1"
"1347","3693650","Solaris","1008.69276","4","1","25.00000","1"
"1348","3698846","Snevits","1000.00000","1","0","0.00000","1"
"1349","3699673","Fixit+","1000.00000","1","0","0.00000","1"
"1350","3695760","Azrael","1020.47450","6","3","50.00000","1"
"1351","3699670","kcajlscool","1000.00000","1","0","0.00000","1"
"1352","3699031","VerryBerryMan","1000.00000","3","0","0.00000","1"
"1399","3570639","6A","1082.35670","20","11","55.00000","1"
"1400","3713682","BoneHairReptile","1017.90142","12","6","50.00000","1"
